,grade,module,week,question_stem,choice,answer
2986,14,7,1,1. 根据2017 HRS/EHRA/ECAS房颤导管消融专家共识，以下哪种情况为导管消融IA类指征：(2.5分),A.症状性阵发性房颤，抗心律失常药物使用前 B.症状性阵发性房颤，抗心律失常药物使用无效 C.症状性持续性房颤，抗心律失常药物使用前 D.症状性持续性房颤，抗心律失常药物使用无效 E.永久性房颤,
2987,14,7,1,2. 基于目前房颤导管消融的循证医学证据，以下哪一种消融术式被最为广泛接受？(2.5分),A.心脏神经节消融 B.房颤"转子"消融 C.肺静脉隔离 D.心房辅助性消融 E.碎裂电位消融,
2988,14,7,1,3. 心房颤动导管消融术中行左心耳电隔离后，以下最需要注意的是：(2.5分),A.左侧膈神经损伤 B.右侧膈神经损伤 C.心房食道瘘 D.心包填塞 E.左心耳内血栓形成,
2989,14,7,1,4. 心房颤动经导管射频消融治疗，左房后壁消融时存在损伤食道的风险，食道的损伤与以下哪些因素相关？(2.5分),A.消融功率 B.食道与左心房后壁的距离 C.消融时导管与左房后壁的接触力 D.消融时间 E.以上全是,
2990,14,7,1,5. 目前心房颤动导管消融治疗，常用的消融能量是：(2.5分),A.射频、冷冻 B.射频、激光 C.射频、超声 D.冷冻、激光 E.Pulsed Field,
2991,14,7,1,6. 何种情况下需要加做右胸及左后胸的6个导联？(2.5分),A.前壁心肌梗死 B.急性心肌炎 C.急性心力衰竭 D.急性下壁心肌梗死 E.急性肺栓塞,
2992,14,7,1,7. 60岁男性，既往陈旧性心肌梗死病史，近日反复阵发性心悸伴头昏3天，心动过速发作时心电图aVR导联呈现大R波，频率整齐，QRS波宽大，形态单一，185次/分。你认为最可能的心动过速是：(2.5分),A.窦性心动过速 B.窦性心动过速伴预激 C.室性心动过速 D.房颤伴预激 E.加速性室性逸搏心律,
2993,14,7,1,8. 关于心肌梗死时心电图的定位，描述错误的是：(2.5分),A.V2 V3 V4 I aVL ST段抬高提示前壁心肌梗死 B.II III aVF ST段抬高提示下壁心肌梗死 C.aVR V1 ST段抬高，其他下壁及广泛前壁ST段压低，强烈提示左主干病变 D.I aVL V5 V6ST段抬高提示侧壁心肌梗死 E.有Q波一定提示陈旧性心肌梗死或已过急性期的心肌梗死,
2994,14,7,1,9. 81岁老年男性，既往陈旧性心肌梗死病史，本次受凉后出现夜间不能平卧、双下肢水肿2周就诊，广泛前壁呈现ST段弓背抬高，V1-V3 呈现QS形，此心电图最可能提示：(2.5分),A.再次心肌梗死 B.急性广泛前壁心肌梗死 C.前壁室壁瘤形成 D.Brugada综合征 E.心肌心包炎,
2995,14,7,1,10. 18岁学生，阵发性心悸不适2年，加重4小时。发作呈现突发突止。不发作时运动耐量正常。心电图提示窄QRS波心动过速，律齐，频率180次/分。母亲有类似病史。最可能的诊断是：(2.5分),A.室性心动过速 B.窦性心动过速 C.加速性房性逸搏心律 D.心房扑动 E.阵发性室上性心动过速,
2996,14,7,1,11. 扩张型心肌病的发病机理可能是 (2.5分),A.病毒的直接损伤（柯萨奇，人类巨细胞病毒等） B.体液免疫（ ADP/ATP载体抗体－钙内流增加） C.细胞免疫（ T细胞、TNF、白细胞介素等） D.人类白细胞抗原基因型相关联 E.以上都对。,
2997,14,7,1,12. 以下那种药物能明确降低猝死 (2.5分),A.利尿剂 B.ACE / ARB C.? 阻滞剂 D.洋地黄 E.血管扩张剂等,
2998,14,7,1,13. 经皮经腔室间隔心肌化学消融术适应于以下那型心肌病(2.5分),A.扩张型心肌病  B.肥厚性梗阻型心肌病  C.肥厚性非梗阻型心肌病  D.限制型心肌病 E.致心律失常性右室心肌病,
2999,14,7,1,14. Kussmaul征出现在以下那种心肌病(2.5分),A.扩张型心肌病 B.肥厚型心肌病  C.特异性心肌病 D.限制型心肌病  E.致心律失常性右室心肌病,
3000,14,7,1,15. 心肌损伤具有较高的特异性和敏感性的检查是(2.5分),A.血清病原学检查 B.CK-MB、肌钙蛋白-T、肌钙蛋白-I  C.X线、CT、MR    D.UCG、ECG   E.心内膜心肌活检,
3001,14,7,1,16. 病毒性心肌炎分那几型(2.5分),A.亚临床型  B.轻症自限型 C.隐匿进展型  D.急性重症和猝死型 E.以上都对,
3002,14,7,1,17. 柯萨奇B病毒持续感染和抗心肌抗体阳性多少病人演变为扩张型心肌病(2.5分),A.10%  B.0.3 C.0.5 D.0.7 E.0.9,
3003,14,7,1,18. 心肌炎的主要感染病源(2.5分),A.细菌  B.真菌  C.寄生虫 D.病毒 E.以上都对,
3004,14,7,1,19. 导致心脏骤停的最常见的心律失常是：(2.5分),A.心房颤动 B.阵发性室上性心动过速 C.心室颤动 D.二度房室传导阻滞 E.三度房室传导阻滞,
3005,14,7,1,20. 识别心脏骤停可根据以下表现：(2.5分),A.意识丧失 B.皮肤苍白或发绀 C.呼吸断续或停止 D.脉搏消失 E.以上都是,
3006,14,7,1,21. 导致心脏骤停的最常见心血管疾病是：(2.5分),A.冠心病 B.高血压 C.风湿性心脏病 D.先天性心脏病 E.心肌炎,
3007,14,7,1,22. 成人心肺复苏时要求按压与通气的比例是：(2.5分),A.10 : 2 B.20 : 2 C.30 : 2 D.40 : 2　 E.50 : 2,
3008,14,7,1,23. 成人心肺复苏时胸外按压的频率要求达到：(2.5分),A.至少60次/分 B.至少70次/分 C.至少80次/分 D.至少90次/分 E.至少100次/分,
3009,14,7,1,24. 抗心律失常药的基本电生理作用不包括(2.5分),A.降低自律性 B.增加后除极与触发活动 C.减少后除极与触发活动   D.改变膜反应性而改变传导性 E.改变ERP和APD而减少折返激动,
3010,14,7,1,25. 奎尼丁治疗心房颤动合用强心苷的目的是 (2.5分),A.增强奎尼丁的钠通道阻滞作用 B.抑制房室传导，减慢心室率 C.提高奎尼丁的血药浓度 D.避免奎尼丁过度延长动作电位时程 E.增强奎尼丁延长动作电位时程的作用,
3011,14,7,1,26. 下列哪一种情况下不属于奎尼丁的禁忌证或应慎用？(2.5分),A.完全性房室传导阻滞 B.充血性心力衰竭 C.新发病的心房纤颤 D.严重低血压， E.地高辛中毒,
3012,14,7,1,27. 下列那一个选项不是奎尼丁的主要作用靶点？ (2.5分),A.钠离子通道 B.钙离子通道 C.M胆碱受体 D.肾上腺素α受体 E.肾上腺素β受体,
3013,14,7,1,28. Lidocaine对哪一种心律失常效果最好？(2.5分),A.心房扑动 B.室上性阵发性心动过速 C.室性心动过速 D.窦性心动过缓 E.房室传导阻滞,
3014,14,7,1,29. 对急性心肌梗死引起的室性心动过速首选(2.5分),A.Quinidine B.Verapamil C.Propranolol D.Lidocaine E.Amiodarone,
3015,14,7,1,30. 下列何种药物的肝首过消除很强，生物利用度很低，故临床上治疗心律失常必须静注不能口服(2.5分),A.普鲁卡因胺 B.维拉帕米 C.奎尼丁 D.胺碘酮 E.利多卡因    ,
3016,14,7,1,31. 心室纤颤时选用的治疗药物是(2.5分),A.毒毛花苷K B.肾上腺素 C.利多卡因 D.毛花苷C E.奎尼丁,
3017,14,7,1,32. 有关普萘洛尔的抗心律失常作用机制，下述哪一项是错误的？(2.5分),A.阻断心脏?受体 B.降低窦房结、浦氏纤维的自律性 C.降低儿茶酚胺所致的迟后除极幅度，防止触发活动 D.治疗剂量延长浦氏纤维的APD和ERP E.延长房室结ERP,
3018,14,7,1,33. 治疗窦性心动过速首选下列哪一种药？(2.5分),A.奎尼丁 B.苯妥英钠 C.普萘洛尔 D.利多卡因 E.氟卡尼,
3019,14,7,1,34. 继发于甲状腺功能亢进的心律失常，应选用哪一药物治疗？(2.5分),A.Verapamil B.Propranolol C.Digoxin D.Lidocaine E.Mexiletine ,
3020,14,7,1,35. 长期应用引起角膜褐色微粒沉着的抗心律失常药是(2.5分),A.利多卡因 B.胺碘酮 C.奎尼丁 D.氟卡尼 E.维拉帕米,
3021,14,7,1,36. 维拉帕米对下列何种心律失常的疗效最好？(2.5分),A.房室传导阻滞 B.阵发性室上性心动过速 C.强心苷中毒所致心律失常 D.室性心动过速 E.室性早搏   ,
3022,14,7,1,37. 45岁男性，肥胖，本次以阵发性心悸一周，加重2小时入院，床边心电监护提示180次/分，宽QRS波，出汗、血压偏低伴头昏。此时最好的处理办法为：(2.5分),A.补液、完善心超、肌钙蛋白检查，呼叫心内科会诊 B.可达龙150mg 静脉推注 C.西地兰0.4mg 静脉推注 D.同步双向150J 电复律 E.非同步双向150J电复律,
3023,14,7,1,38. 以下说法错误的是：(2.5分),A.不是所有的心律失常都需要被治疗。 B.心律失常往往要寻找各种原发病。 C.为诊断心律失常且节约时间，我们只需要进行心率、心律听诊即可。 D.同一种心律失常在不同患者身上，治疗策略可以完全不同。 E.腔内电生理检查是一种精确的有创心电检查。,
3024,14,7,1,39. 房颤导管消融在房颤综合治疗中的地位越来越高，以下哪一项临床研究提示导管消融较传统治疗，能够显著降低主要终点发生率、死亡率、心衰恶化住院率？(2.5分),A.CABANA研究 B.STAR AF II研究 C.CASTLE-AF 研究 D.RAAFT-2研究 E.ROCKET AF 研究,
3025,14,7,1,40. 患者，男，37岁，因扩张型心肌病、心衰住院，在清晨洗漱时突然跌倒，呼之不应，心音消失，这时目击住院医师应立即(2.5分),A.找上级医生 B.心电图检查 C.吸氧 D.输液 E.马上呼救并进行胸外按压,
