,grade,module,week,question_stem,choice,answer
1905,11,7,7,16. 男性，49岁。刺激性咳嗽5个月，视物不清10天。胸片示左肺上叶尖段边缘直径8cm不规则块状阴影。此病变造成的颈交感神经综合征不包括(2.5分),A.面部无汗 B.瞳孔缩小 C.眼球内陷 D.声音嘶哑 E.上眼睑下垂,D.声音嘶哑
1906,11,7,7,17. 在我国，最常见的支气管扩张的原因是：(2.5分),A.感染后性支扩、结核后性支扩； B.感染后性支扩、先天发育缺损所致支扩； C.结核后性支扩、遗传性疾病所致支扩； D.免疫缺陷疾病所致支扩、系统性疾病所致支扩。,A.感染后性支扩、结核后性支扩；
1907,11,7,7,18. 支气管扩张典型的临床表现为(2.5分),A.慢性咳嗽，咳痰，呼吸困难； B.慢性咳嗽，咯血，呼吸困难； C.慢性咳痰，喀血，呼吸困难； D.慢性咳嗽，咳痰，咯血。,D.慢性咳嗽，咳痰，咯血。
1908,11,7,7,19. 结核性支扩多见于：                        C(2.5分),A.下叶基底段支气管及其分支； B.中叶支气管及其分支； C.上叶尖后段支气管及其分支； D.舌叶支气管及其分支。,C.上叶尖后段支气管及其分支；
1909,11,7,7,20. 干性支气管扩张的主要临床表现是(2.5分),A.反复咳嗽； B.反复咳痰； C.反复咯血； D.反复呼吸困难。,C.反复咯血；
1910,11,7,7,21. 临床上最常见的睡眠呼吸暂停综合征的类型是(2.5分),A.阻塞型； B.中枢型； C.混合型； D.低通气。,A.阻塞型；
1911,11,7,7,22. 睡眠呼吸暂停是指睡眠过程中口和鼻气流均停止(2.5分),A.5秒以上； B.10秒以上； C.15秒以上； D.20秒以上。,B.10秒以上；
1912,11,7,7,23. 到目前为止，在阻塞型睡眠呼吸暂停综合征的治疗中，疗效最好的是(2.5分),A.减肥治疗； B.药物治疗； C.气道正压通气治疗； D.外科手术治疗。,C.气道正压通气治疗；
1913,11,7,7,24. 有一长期低热，胸痛，乏力病人。近日来咳嗽加剧，痰中带有血丝，血沉加快。CT扫描示：右上肺类圆形阴影，内有点状钙化影。病灶周围散在索条状，斑点状影。可诊断为(2.5分),A.结核球 B.肺癌 C.炎性假瘤 D.过敏性肺炎,A.结核球
1914,11,7,7,25. 关于周围型肺癌毛刺征的描述，不正确的是(2.5分),A.近端略粗远侧变细 B.粗毛刺一般较短，粗细不均 C.细毛刺数目较多，围绕肿瘤发射状分布 D.是癌组织向周围浸润所致,B.粗毛刺一般较短，粗细不均
1915,11,7,7,26. 患者，女，30岁，胸部不适1年余，CT示前纵隔类圆形肿物，密度不均匀，内有脂肪分层，可能的诊断是 (2.5分),A.畸胎瘤 B.胸腺瘤 C.脂肪瘤 D.淋巴瘤 E.胸内甲状腺肿 ,A.畸胎瘤
1916,11,7,7,27. 普通型肺炎链球菌肺炎的治疗最主要的是(2.5分),A.卧床休息、补液 B.鼻导管给氧 C.退热止痛 D.祛痰止咳 E.选用敏感抗菌药物,E.选用敏感抗菌药物
1917,11,7,7,28. 抗生素有效的情况下，影响肺脓肿疗效的主要原因是(2.5分),A.脓肿的部位 B.脓肿的数量 C.痰液引流不畅 D.脓肿的类型 E.没有长期卧床休息,C.痰液引流不畅
1918,11,7,7,29. 在整个病理过程中没有肺泡壁和其他结构损伤的肺炎是(2.5分),A.金黄色葡萄球菌肺炎 B.克雷白杆菌肺炎 C.肺炎球菌肺炎 D.绿脓杆菌肺炎 E.流感嗜血杆菌肺炎,C.肺炎球菌肺炎
1919,11,7,7,30. 有感染高危因素患者的医院获得性肺炎的描述哪一项是错误的(2.5分),A.肺炎链球菌肺炎仍然是最常见 B.革兰阴性杆菌为最主要的致病菌 C.细菌耐药的发生率较高 D.多数患者是由于广泛使用抗生素所致 E.多数患者免疫功能低下,A.肺炎链球菌肺炎仍然是最常见
1920,11,7,7,31. 关于肺炎链球菌肺炎，下列哪一项是正确的(2.5分),A.多发生于年老体弱或免疫功能低下者 B.易形成空洞 C.X 线胸片为大片絮状阴影，以急起寒战、高热、咳嗽、咳铁锈色痰为特征 D.血白细胞增加，分类以嗜酸性粒细胞为主 E.治疗以氨基糖苷类药物为首选,C.X 线胸片为大片絮状阴影，以急起寒战、高热、咳嗽、咳铁锈色痰为特征
1921,11,7,7,32. 与速发性哮喘反应最相关的细胞是(2.5分),A.肥大细胞 B.中性粒细胞      C.巨噬细胞  D.嗜酸性粒细胞    E.气道上皮细胞,A.肥大细胞
1922,11,7,7,33. 引起哮喘不可逆气道阻塞的原因是(2.5分),A.支气管平滑肌痉挛     B.炎性细胞浸润      C.气道粘膜水肿         D.气道重构       E.粘液栓形成,D.气道重构      
1923,11,7,7,34. 支气管哮喘急性发作伴窦性心动过速，哪项治疗是错误的 (2.5分),A.甲强龙静滴           B.鼻导管吸氧       C.硫酸沙丁胺醇吸入       D.异丙托溴铵吸入        E.普萘洛尔口服,E.普萘洛尔口服
1924,11,7,7,35. 哮喘中度发作时动脉血气变化为 (2.5分),A.PaO2正常，PaCO2正常  B.PaO2正常，PaCO2降低  C.PaO2下降，PaCO2降低  D.PaO2正常，PaCO2升高  E.PaO2下降，PaCO2升高,C.PaO2下降，PaCO2降低 
1925,11,7,7,36. 小儿肺炎引起全身各系统病理生理变化的关键是 (2.5分),A.病原体直接损害 B.缺氧与二氧化碳潴留 C.电解质紊乱 D.高热 E.酸中毒,B.缺氧与二氧化碳潴留
1926,11,7,7,37. 呼吸系统分为上下呼吸道，其分界处为 (2.5分),A.喉部 B.声带 C.环状软骨下缘 D.总气管分叉部 E.会厌软骨下缘,C.环状软骨下缘
1927,11,7,7,38. 婴幼儿肺炎最常见的病理类型是(2.5分),A.间质性肺炎 B.支气管肺炎 C.大叶性肺炎 D.毛细支气管炎 E.支气管间质性肺炎,B.支气管肺炎
1928,11,7,7,39. 男孩1岁，发热、咳嗽8天，体检皮肤猩红热样皮疹，呼吸急促，右肺背部叩诊浊音，两肺中、细湿啰音，心率160/min，律齐，肝右肋下1.5cm，血WBC18.3×109/L，中性粒细胞78%，淋巴细胞22%，本例最可能的诊断(2.5分),A.腺病毒肺炎 B.毛细支气管炎 C.肺炎支原体肺炎 D.革兰阴性杆菌肺炎 E.金黄色葡萄球菌性肺炎,E.金黄色葡萄球菌性肺炎
1929,11,7,7,40. 对毛细支气管炎的描述哪项是错误的(2.5分),A.两肺哮鸣音 B.多为稽留热 C.呼气性喘息 D.两肺可闻中细湿啰音 E.明显喘憋,B.多为稽留热
2240,12,7,7,1. 肺心病急性呼吸衰竭患者血气分析结果：pH7.18PaCO274.6mmHg，HCO3-17.6mmol/L，剩余碱-6，你考虑下列哪一项论断正确(2.0分),A.代谢性酸中毒 B.呼吸性酸中毒并代谢性酸中毒，失代偿期 C.代谢性碱中毒 D.呼吸性碱中毒 E.以上都不是,B.呼吸性酸中毒并代谢性酸中毒，失代偿期
2241,12,7,7,2. 慢性支气管炎患者，今晨突感左上胸短暂刺痛，逐渐感呼吸困难，不能平卧，心率120次/分，律不齐，左肺呼吸音明显减弱，你考虑出现了哪种情况(2.0分),A.心绞痛 B.肺不张 C.胸膜炎 D.自发性气胸 E.急性左心衰竭,D.自发性气胸
2242,12,7,7,3. 慢性阻塞性肺病的体征，下列哪项是不正确的(2.0分),A.呼气相延长 B.心音遥远 C.呼吸音减低 D.桶状胸 E.管状呼吸音,E.管状呼吸音
2243,12,7,7,4. 慢性阻塞性肺病的标志性症状为(2.0分),A.心悸 B.口唇发绀 C.右心衰竭 D.突发性喘息  E.逐渐加重的呼吸困难,E.逐渐加重的呼吸困难
2244,12,7,7,5. 慢性支气管炎最常见的并发症是(2.0分),A.慢性阻塞性肺病 B.慢性肺源性心脏病 C.肺性脑病 D.呼吸衰竭  E.心力衰竭,A.慢性阻塞性肺病
2245,12,7,7,6. 一例右肺压缩95％的气胸患者在行胸腔穿刺排气过程后突然出现严重气促、呼吸困难、发绀、咯粉红色泡沫痰，肺部听诊双肺呼吸音粗，右肺可闻较多干、湿性啰音，应考虑又出现：(2.0分),A.肺栓塞 B.张力性气胸 C.急性心肌梗死 D.心源性哮喘 E.复张性肺水肿,E.复张性肺水肿
2246,12,7,7,7. 慢性支气管炎病人长期咳脓性痰最可能合并以下哪种疾病？ (2.0分),A.支气管哮喘 B.阻塞性肺气肿 C.支气管扩张 D.肺囊肿,C.支气管扩张
2247,12,7,7,8. 下列哪项不是渗出性胸膜炎的病因？(2.0分),A.肺炎旁胸腔积液 B.系统性红斑狼疮 C.外伤血气胸 D.缩窄性心包炎,D.缩窄性心包炎
2248,12,7,7,9. 间质性肺病的典型肺功能检查结果不包括以下哪项？ (2.0分),A.FEV1/FVC下降 B.CO弥散量下降 C.VC下降 D.TLC下降,A.FEV1/FVC下降
2249,12,7,7,10. 以下哪种说法错误？ (2.0分),A.肺栓塞的肺通气/血流灌注扫描结果表现为呈肺段分布的肺血流灌注缺损，与通气显像匹配。 B.血常规中中性粒百分比升高提示感染，嗜酸粒百分比升高提示过敏性疾病。 C.致死性胸痛的常见原因包括：急性心梗，主动脉夹层破裂，大面积肺栓塞，爆发性心肌炎。 D.胸闷变异性哮喘是一种不典型哮喘。,A.肺栓塞的肺通气/血流灌注扫描结果表现为呈肺段分布的肺血流灌注缺损，与通气显像匹配。
2250,12,7,7,11. 以下哪种说法错误？ (2.0分),A.HRCT是诊断支气管扩张的重要手段 B.CTPA是筛查肺栓塞的常用方法 C.Velcro啰音是间质性肺病的常见体征，具有很强的诊断特异性 D.杵状指可见于支气管扩张和肺癌,C.Velcro啰音是间质性肺病的常见体征，具有很强的诊断特异性
2251,12,7,7,12. 下列肺癌的描述中，哪项是正确的？(2.0分),A.腺癌的发生率近年有下降趋势 B.小细胞癌多呈弥漫型 C.鳞状细胞癌多有吸烟史 D.周围型多为鳞癌 E.细支气管肺泡癌多为中央型,C.鳞状细胞癌多有吸烟史
2252,12,7,7,13. 下列哪项对肺鳞癌不正确？(2.0分),A.肺癌中最常见 B.常为中心型 C.生长迅速，病程短 D.对放疗、化疗敏感性不佳 E.血行转移发生晚,C.生长迅速，病程短
2253,12,7,7,14. 早期中心型肺癌的常见症状是(2.0分),A.高热、胸痛    B.声音嘶哑     C.上肢及颜面部肿胀 D.咳嗽、血痰     E.胸闷、呼吸困难    ,D.咳嗽、血痰    
2254,12,7,7,15. 肺癌的转移方式中，下列何者正确?(2.0分),A.鳞癌发生血行转移出现早 B.肺泡细胞癌，早期血行淋巴转移 C.腺癌早期发生淋巴转移，血行转移较晚 D.低分化癌早期出现血行，淋巴转移 E.淋巴转移只发生肺癌同侧,D.低分化癌早期出现血行，淋巴转移
2255,12,7,7,16. 男性，49岁。刺激性咳嗽5个月，视物不清10天。胸片示左肺上叶尖段边缘直径8cm不规则块状阴影。此病变造成的颈交感神经综合征不包括(2.0分),A.面部无汗 B.瞳孔缩小 C.眼球内陷 D.声音嘶哑 E.上眼睑下垂,D.声音嘶哑
2256,12,7,7,17. 在我国，最常见的支气管扩张的原因是(2.0分),A.感染后性支扩、结核后性支扩； B.感染后性支扩、先天发育缺损所致支扩； C.结核后性支扩、遗传性疾病所致支扩； D.免疫缺陷疾病所致支扩、系统性疾病所致支扩。,A.感染后性支扩、结核后性支扩；
2257,12,7,7,18. 支气管扩张典型的临床表现为(2.0分),A.慢性咳嗽，咳痰，呼吸困难； B.慢性咳嗽，咯血，呼吸困难； C.慢性咳痰，喀血，呼吸困难； D.慢性咳嗽，咳痰，咯血。,D.慢性咳嗽，咳痰，咯血。
2258,12,7,7,19. 结核性支扩多见于：(2.0分),A.下叶基底段支气管及其分支； B.中叶支气管及其分支； C.上叶尖后段支气管及其分支； D.舌叶支气管及其分支。,C.上叶尖后段支气管及其分支；
2259,12,7,7,20. 干性支气管扩张的主要临床表现是(2.0分),A.反复咳嗽； B.反复咳痰； C.反复咯血； D.反复呼吸困难。,C.反复咯血；
2260,12,7,7,21. 临床上最常见的睡眠呼吸暂停综合征的类型是(2.0分),A.阻塞型； B.中枢型； C.混合型； D.低通气。,A.阻塞型；
2261,12,7,7,22. 睡眠呼吸暂停是指睡眠过程中口和鼻气流均停止(2.0分),A.5秒以上； B.10秒以上； C.15秒以上； D.20秒以上。,B.10秒以上；
2262,12,7,7,23. 到目前为止，在阻塞型睡眠呼吸暂停综合征的治疗中，疗效最好的是(2.0分),A.减肥治疗； B.药物治疗； C.气道正压通气治疗； D.外科手术治疗。,C.气道正压通气治疗；
2263,12,7,7,24. 有一长期低热，胸痛，乏力病人。近日来咳嗽加剧，痰中带有血丝，血沉加快。CT扫描示：右上肺类圆形阴影，内有点状钙化影。病灶周围散在索条状，斑点状影。可诊断为：(2.0分),A.结核球 B.肺癌 C.炎性假瘤 D.过敏性肺炎,A.结核球
2264,12,7,7,25. 关于周围型肺癌毛刺征的描述，不正确的是(2.0分),A.近端略粗远侧变细 B.粗毛刺一般较短，粗细不均 C.细毛刺数目较多，围绕肿瘤发射状分布 D.是癌组织向周围浸润所致,B.粗毛刺一般较短，粗细不均
2265,12,7,7,26. 患者，女，30岁，胸部不适1年余，CT示前纵隔类圆形肿物，密度不均匀，内有脂肪分层，可能的诊断是 (2.0分),A.畸胎瘤 B.胸腺瘤 C.脂肪瘤  D.淋巴瘤  E.胸内甲状腺肿 ,A.畸胎瘤
2266,12,7,7,27. 普通型肺炎链球菌肺炎的治疗最主要的是(2.0分),A.卧床休息、补液 B.鼻导管给氧 C.退热止痛 D.祛痰止咳 E.选用敏感抗菌药物,E.选用敏感抗菌药物
2267,12,7,7,28. 抗生素有效的情况下，影响肺脓肿疗效的主要原因是(2.0分),A.脓肿的部位 B.脓肿的数量 C.痰液引流不畅 D.脓肿的类型 E.没有长期卧床休息,C.痰液引流不畅
2268,12,7,7,29. 在整个病理过程中没有肺泡壁和其他结构损伤的肺炎是(2.0分),A.金黄色葡萄球菌肺炎 B.克雷白杆菌肺炎 C.肺炎球菌肺炎 D.绿脓杆菌肺炎 E.流感嗜血杆菌肺炎,C.肺炎球菌肺炎
2269,12,7,7,30. 有感染高危因素患者的医院获得性肺炎的描述哪一项是错误的(2.0分),A.肺炎链球菌肺炎仍然是最常见 B.革兰阴性杆菌为最主要的致病菌 C.细菌耐药的发生率较高 D.多数患者是由于广泛使用抗生素所致 E.多数患者免疫功能低下,A.肺炎链球菌肺炎仍然是最常见
2270,12,7,7,31. 关于肺炎链球菌肺炎，下列哪一项是正确的(2.0分),A.多发生于年老体弱或免疫功能低下者 B.易形成空洞 C.X 线胸片为大片絮状阴影，以急起寒战、高热、咳嗽、咳铁锈色痰为特征 D.血白细胞增加，分类以嗜酸性粒细胞为主 E.治疗以氨基糖苷类药物为首选,C.X 线胸片为大片絮状阴影，以急起寒战、高热、咳嗽、咳铁锈色痰为特征
2271,12,7,7,32. 与速发性哮喘反应最相关的细胞是(2.0分),A.肥大细胞 B.中性粒细胞      C.巨噬细胞  D.嗜酸性粒细胞    E.气道上皮细胞,A.肥大细胞
2272,12,7,7,33. 引起哮喘不可逆气道阻塞的原因是(2.0分),A.支气管平滑肌痉挛     B.炎性细胞浸润      C.气道粘膜水肿         D.气道重构       E.粘液栓形成,D.气道重构      
2273,12,7,7,34. 支气管哮喘急性发作伴窦性心动过速，哪项治疗是错误的 (2.0分),A.甲强龙静滴           B.鼻导管吸氧       C.硫酸沙丁胺醇吸入       D.异丙托溴铵吸入        E.普萘洛尔口服,E.普萘洛尔口服
2274,12,7,7,35. 哮喘中度发作时动脉血气变化为 (2.0分),A.PaO2正常，PaCO2正常  B.PaO2正常，PaCO2降低  C.PaO2下降，PaCO2降低  D.PaO2正常，PaCO2升高  E.PaO2下降，PaCO2升高,C.PaO2下降，PaCO2降低 
2275,12,7,7,36. 小儿肺炎引起全身各系统病理生理变化的关键是(2.0分),A.病原体直接损害 B.缺氧与二氧化碳潴留 C.电解质紊乱 D.高热 E.酸中毒,B.缺氧与二氧化碳潴留
2276,12,7,7,37. 呼吸系统分为上下呼吸道，其分界处为(2.0分),A.喉部 B.声带 C.环状软骨下缘 D.总气管分叉部 E.会厌软骨下缘,C.环状软骨下缘
2277,12,7,7,38. 婴幼儿肺炎最常见的病理类型是 (2.0分),A.间质性肺炎 B.支气管肺炎 C.大叶性肺炎 D.毛细支气管炎 E.支气管间质性肺炎,B.支气管肺炎
2278,12,7,7,39. 男孩1岁，发热、咳嗽8天，体检皮肤猩红热样皮疹，呼吸急促，右肺背部叩诊浊音，两肺中、细湿啰音，心率160/min，律齐，肝右肋下1.5cm，血WBC18.3×109/L，中性粒细胞78%，淋巴细胞22%，本例最可能的诊断(2.0分),A.腺病毒肺炎 B.毛细支气管炎 C.肺炎支原体肺炎 D.革兰阴性杆菌肺炎 E.金黄色葡萄球菌性肺炎,E.金黄色葡萄球菌性肺炎
2279,12,7,7,40. 对毛细支气管炎的描述哪项是错误的(2.0分),A.两肺哮鸣音 B.多为稽留热 C.呼气性喘息 D.两肺可闻中细湿啰音 E.明显喘憋,B.多为稽留热
2280,12,7,7,41. 下列哪项药物是哮喘急性发作的首选药物(2.0分),A.吸入型?2受体激动剂 B.全身用激素 C.吸入型糖皮质激素 D.抗生素 E.抗胆碱能药物,A.吸入型?2受体激动剂
2281,12,7,7,42. 关于支气管哮喘错误的是(2.0分),A.与遗传有关 B.气道高反应性 C.反复发作呼气性呼吸困难 D.可自行或经治疗后缓解 E.发作停止后应及时停药,E.发作停止后应及时停药
2282,12,7,7,43. 对年幼儿童哮喘诊断最可靠的是(2.0分),A.哮喘呈反复发作 B.有家族史 C.发作时肺部有哮鸣音 D.肺功能 E.平喘治疗有效,E.平喘治疗有效
2283,12,7,7,44. 下列哪个是引起疱疹性咽峡炎的病原体： (2.0分),A.EV71 B.轮状病毒 C.人类疱疹病毒6型 D.呼吸道合胞病毒 E.腺病毒7型,A.EV71
2284,12,7,7,45. 关于社区获得性肺炎描述错误的是:(2.0分),A.除新生儿外，无论是成人还是儿童，肺炎链球菌始终是最重要的细菌病原之一 B.无乳链球菌是新生儿时期常见病原 C.麻疹病毒肺炎和腺病毒肺炎是引起儿童闭塞性细支气管炎的重要原因 D.耐甲氧西林金葡菌（MARS）不是社区获得性肺炎的病原 E.流感嗜血杆菌中以b型毒力最强,D.耐甲氧西林金葡菌（MARS）不是社区获得性肺炎的病原
2285,12,7,7,46. 下面哪一项不属于重症儿童社区获得性肺炎的指征:(2.0分),A.痉挛性咳嗽 B.意识障碍 C.出现拒食或脱水表现 D.血氧饱和度≤92% E.出现肺外并发症,A.痉挛性咳嗽
2286,12,7,7,47. 下列哪项是6月以下婴儿肺炎最常见的非典型病原体(2.0分),A.军团菌 B.沙眼衣原体 C.腺病毒 D.肺炎衣原体 E.肺炎支原体,B.沙眼衣原体
2287,12,7,7,48. 关于肺炎支原体感染的诊断描述正确的是(2.0分),A.病原体分离培养是诊断的金标准 B.肺炎支原体感染多有发热的表现 C.肺炎支原体血清IgM检测阳性可以确诊其感染 D.肺炎支原体血清IgG如果在恢复期呈现4倍升高可以确诊其感染 E.肺炎支原体核酸的检测是敏感性和特异性均较理想的诊断指标,C.肺炎支原体血清IgM检测阳性可以确诊其感染
2288,12,7,7,49. 患儿A，2岁，因"发热咳嗽2天，伴声音嘶哑1天"就诊。查体：神志清楚，烦躁易激惹，气促明显，可及吸气性呼吸困难，口唇及指趾发绀，双眼圆睁，汗多，肺部呼吸音下降，心率160次/分，心音较低钝。据此，需考虑的诊断是(2.0分),A.急性喉炎伴喉梗阻I度 B.急性喉炎伴喉梗阻II度 C.急性喉炎伴喉梗阻III度 D.急性喉炎伴喉梗阻IV度 E.急性喉炎伴喉梗阻V度,C.急性喉炎伴喉梗阻III度
2289,12,7,7,50. 关于毛细支气管炎的叙述，有误的是(2.0分),A.主要为病毒感染引起，最常见的是呼吸道合胞病毒 B.我国各地的好发季节为冬季和初春 C.好发于2岁以下婴幼儿，其中以6月以内的小婴儿最为常见 D.治疗上以对症支持治疗为主，一般不需要使用抗生素 E.引起毛细支气管炎的RSV更常见的是导致上呼吸道感染,B.我国各地的好发季节为冬季和初春
2370,13,7,7,1. 下列哪个病原体不是儿童上呼吸道常见的病原： (2.0分),A.呼吸道合胞病毒 B.鼻病毒 C.流感嗜血杆菌 D.肺炎链球菌 E.白色念珠菌,
2371,13,7,7,2. 下列哪个是引起疱疹性咽峡炎的病原体(2.0分),A.EV71 B.轮状病毒 C.人类疱疹病毒6型 D.呼吸道合胞病毒 E.腺病毒7型,
2372,13,7,7,3. 关于社区获得性肺炎描述错误的是(2.0分),A.除新生儿外，无论是成人还是儿童，肺炎链球菌始终是最重要的细菌病原之一 B.无乳链球菌是新生儿时期常见病原 C.麻疹病毒肺炎和腺病毒肺炎是引起儿童闭塞性细支气管炎的重要原因 D.耐甲氧西林金葡菌（MARS）不是社区获得性肺炎的病原 E.流感嗜血杆菌中以b型毒力最强,
2373,13,7,7,4. 下列哪项是6月以下婴儿肺炎最常见的非典型病原体(2.0分),A.军团菌 B.沙眼衣原体 C.腺病毒 D.肺炎衣原体 E.肺炎支原体,
2374,13,7,7,5. 关于肺炎支原体感染的诊断描述正确的是(2.0分),A.病原体分离培养是诊断的金标准 B.肺炎支原体感染多有发热的表现 C.肺炎支原体血清IgM检测阳性可以确诊其感染 D.肺炎支原体血清IgG如果在恢复期呈现4倍升高可以确诊其感染 E.肺炎支原体核酸的检测是敏感性和特异性均较理想的诊断指标,
2375,13,7,7,6. 患儿A，2岁，因"发热咳嗽2天，伴声音嘶哑1天"就诊。查体：神志清楚，烦躁易激惹，气促明显，可及吸气性呼吸困难，口唇及指趾发绀，双眼圆睁，汗多，肺部呼吸音下降，心率160次/分，心音较低钝。据此，需考虑的诊断是： (2.0分),A.急性喉炎伴喉梗阻I度 B.急性喉炎伴喉梗阻II度 C.急性喉炎伴喉梗阻III度 D.急性喉炎伴喉梗阻IV度 E.急性喉炎伴喉梗阻V度,
2376,13,7,7,7. 下列病原体感染与喘息关系不大的是(2.0分),A.肺炎链球菌 B.呼吸道合并病毒 C.鼻病毒 D.偏肺病毒 E.博卡病毒,
2377,13,7,7,8. 关于支气管哮喘描述有误的是(2.0分),A.是气道的慢性炎症性疾病 B.临床以咳嗽、气促、喘息和胸闷表现为主，但一定要有喘息的表现 C.父母有哮喘病史，起子女罹患哮喘的可能性明显增高 D.哮喘急性发作有时会突然出现，不经治疗也可以自然缓解 E.严重哮喘急性发作时，肺部哮鸣音可以消失,
2378,13,7,7,9. 关于肺炎的分类，叙述错误的是(2.0分),A.肺炎支原体可以引起大叶性肺炎，也可以引起间质性肺炎和大叶性肺炎 B.鲍曼不动杆菌是院内获得性肺炎比较常见的病原体 C.肺炎仅仅累积呼吸系统而未侵犯其他系统就是轻症肺炎 D.B族乙型链球菌以1月龄以内新生儿常见 E.非典型肺炎是指由非典型病原体所致的肺炎,
2379,13,7,7,10. ＜1岁的婴儿易患呼吸道感染原因错误的是：(2.0分),A.婴幼儿缺乏鼻毛 B.呼吸道上皮细胞纤毛运动功能差 C.SIgA、血清IgA、IgM和IgG均偏低 D.扁桃体发育高峰，容易感染 E.上呼吸道粘膜柔嫩，血管丰富,
2380,13,7,7,11. 关于金葡菌肺炎的临床特点不正确的是(2.0分),A.起病急，进展迅速 B.皮肤常见猩红热样或荨麻疹样皮疹 C.临床症状与胸片不一致，症状比影像学进展更快 D.肺部体征出现比较迟 E.胸片病灶恢复比较慢，可持续2个月以上,
2381,13,7,7,12. 有关肺炎病原体及其耐药情况说法错误的是(2.0分),A.肺炎支原体和肺炎链球菌最常见。  B.其他常见病原体包括流感嗜血杆菌、肺炎衣原体、肺炎克雷伯菌及金黄色葡萄球菌；  C.铜绿假单胞菌、鲍曼不动杆菌少见；  D.耐甲氧西林金黄色葡萄球菌（CA-MRSA）肺炎在我国非常少见； E.大环内酯类药物对肺炎链球菌敏感性高，可单独应用。,
2382,13,7,7,13. 支原体肺炎的特点不正确的是(2.0分),A.年龄小于60岁，基础病少， B.持续咳嗽，无痰或痰涂片检查未发现细菌， C.肺部体征少； D.外周血白细胞＜10×109/L； E.影像学表现单一，累及肺叶肺段，多为实变影。,
2383,13,7,7,14. 肺炎治疗后出院标准不包括 (2.0分),A.心率≤100次／分； B.呼吸频率≤24次／分； C.收缩压≥90 mmHg； D.氧饱和度≥90％ E.体温≤37.8℃,
2384,13,7,7,15. 下列病原体常用检测方法正确的是(2.0分),A.病毒，核酸 B.军团菌，培养 C.支原体，培养 D.曲霉菌，核酸 E.肺孢子菌，培养,
2385,13,7,7,16. 下列抗生素不能覆盖铜绿假单胞菌的是(2.0分),A.左氧氟沙星 B.莫西沙星 C.环丙沙星 D.亚胺培南/西司他丁 E.哌拉西林/他唑巴坦,
2386,13,7,7,17. 某糖尿病患者，女性，58岁，突发高热、寒战、左胸痛，咳嗽，咳多量黄脓性带血丝性痰液。X线显示右下肺叶实变，并多个液气囊腔。最可能的诊断是(2.0分),A.干酪性肺炎 B.支原体肺炎 C.葡萄球菌性肺炎 D.克雷白杆菌性肺炎 E.大叶性肺炎,
2387,13,7,7,18. 在我国，最常见的支气管扩张的原因是(2.0分),A.感染后性支扩、结核后性支扩； B.感染后性支扩、先天发育缺损所致支扩； C.结核后性支扩、遗传性疾病所致支扩； D.免疫缺陷疾病所致支扩、系统性疾病所致支扩。,
2388,13,7,7,19. 支气管扩张典型的临床表现为(2.0分),A.慢性咳嗽，咳痰，呼吸困难； B.慢性咳嗽，咯血，呼吸困难； C.慢性咳痰，喀血，呼吸困难； D.慢性咳嗽，咳痰，咯血。,
2389,13,7,7,20. 结核性支扩多见于(2.0分),A.下叶基底段支气管及其分支； B.中叶支气管及其分支； C.上叶尖后段支气管及其分支； D.舌叶支气管及其分支,
2390,13,7,7,21. 咯血患者的正确体位是(2.0分),A.仰卧位； B.俯卧位； C.健侧卧位； D.患侧卧位,
2391,13,7,7,22. 柱状支气管扩张的典型X线表现是(2.0分),A.轨道征； B.卷发样阴影； C.蜂窝状透亮阴影； D.肺纹理粗乱。 ,
2392,13,7,7,23. 支气管哮喘发作禁用(2.0分),A.激素 B.氨茶碱 C.沙丁胺醇 D.吗啡,
2393,13,7,7,24. 支气管哮喘与心源性哮喘不同点在于(2.0分),A.慢性、阵发性发作史 B.呼吸困难 C.肺部听诊哮鸣音 D.咳粉红色泡沫痰,
2394,13,7,7,25. 男性，52岁，反复发作呼吸困难、胸闷、咳嗽8年，每年春季发作，可自行缓解，此次已发作2天，仍继续加重而来就诊。体检：双肺满布哮鸣音，心率79次／min；律齐，无杂音。该患者的诊断应首先考虑为(2.0分),A.COPD B.支气管扩张 C.支气管哮喘 D.心源性哮喘,
2395,13,7,7,26. 支气管哮喘急性发作患者血气分析PaCO2增高提示(2.0分),A.出现呼吸性碱中毒 B.病情好转 C.病情恶化 D.没有临床意义,
2396,13,7,7,27. 下列药物中哪一种是目前最有效和推荐长期应用于支气管哮喘患者(2.0分),A.抗生素 B.泼尼松 C.抗过敏药 D.吸入用激素,
2397,13,7,7,28. 女性，25岁。自10岁起发作性喘息，每逢春天易于发病，尤其在花园或郊外等环境。此次发作已2天，自服氨茶碱无效前来急诊。下列处理哪项是不妥当的(2.0分),A.沙丁胺醇 B.吸入激素 C.应用抗生素 D.吸氧,
2398,13,7,7,29. 哪个不是肺不张的特点(2.0分),A.不张肺体积缩小 B.不张肺密度增高 C.临近肺代偿性肺气肿 D.临近结构牵拉移位 E.不张肺中看到扩张的支气管,
2399,13,7,7,30. 肺栓塞的检查方法包括(2.0分),A.CTPA B.肺动脉造影 C.胸片 D.核素吸气和灌注试验 E.以上都是,
2400,13,7,7,31. 胸水的原因中，漏出液，蛋白小于30g/L有以下原因(2.0分),A.心功能不全 B.肝功能不全 C.蛋白丢失 D.蛋白摄入减少 E.以上都是,
